n03474635	hackney
n03474779	hacksaw
n03474896	haft
n03475118	Hagia Sophia
n03475421	haik
n03475581	hairbrush
n03475674	haircloth
n03475823	hairdressing
n03475961	hairnet
n03476083	hairpiece
n03476313	hairpin
n03476458	hairpin bend
n03476542	hair shirt
n03476684	hair slide
n03476843	hair space
n03476991	hair spray
n03477143	hairspring
n03477303	hair trigger
n03477410	halberd
n03477512	half binding
n03477674	half cross stitch
n03477773	half hatchet
n03477902	half hitch
n03478033	half-length
n03478141	half sole
n03478261	halftone
n03478400	halftone
n03478491	half track
n03478589	half track
n03478756	hall
n03478907	hall
n03479121	hall
n03479266	Hall of Fame
n03479397	hall of residence
n03479502	hallstand
n03479647	hallucinogen
n03479952	hallway
n03480186	haloperidol
n03480367	halothane
n03480579	halter
n03480719	halter
n03480863	halyard
n03480973	hame
n03481172	hammer
n03481521	hammer
n03481674	hammer
n03481824	hammer
n03482001	hammer
n03482128	hammerhead
n03482252	hammock
n03482405	hamper
n03482523	hand
n03482727	hand ax
n03482877	handball
n03482988	handball court
n03483086	handbarrow
n03483230	handbell
n03483316	hand blower
n03483531	handbow
n03483637	hand brake
n03483823	hand calculator
n03483971	handcar
n03484083	handcart
n03484487	hand cream
n03484576	handcuff
n03484809	hand drill
n03484931	hand glass
n03485198	hand glass
n03485309	hand grenade
n03485407	hand-held computer
n03485575	handhold
n03485655	handicraft
n03485794	handkerchief
n03485997	handle
n03487090	handlebar
n03487222	handline
n03487331	handloom
n03487444	hand lotion
n03487533	hand luggage
n03487642	hand-me-down
n03487774	hand mower
n03487886	hand pump
n03487963	hand puppet
n03488111	handrest
n03488188	handsaw
n03488438	handset
n03488603	hand shovel
n03488784	handspike
n03488887	handstamp
n03489048	hand throttle
n03489162	hand tool
n03490006	hand towel
n03490119	hand truck
n03490324	handwear
n03490449	handwheel
n03490649	handwheel
n03490784	hangar queen
n03490884	hanger
n03491032	hang glider
n03491178	hanging
n03491491	Hanging Gardens of Babylon
n03491724	hangman's rope
n03491988	hank
n03492087	hansom
n03492250	harbor
n03492391	hardback
n03492542	hard disc
n03492717	hard drug
n03492922	hard hat
n03493079	hard shoulder
n03493219	hardtop
n03493333	hardware
n03493664	hardware
n03493792	hardware
n03493911	hardware store
n03494105	harem
n03494278	harmonica
n03494537	harmonium
n03494706	harness
n03495039	harness
n03495258	harp
n03495570	harp
n03495671	harpoon
n03495941	harpoon gun
n03496042	harpoon line
n03496183	harpoon log
n03496296	harpsichord
n03496486	Harris Tweed
n03496612	harrow
n03496749	Harvard University
n03496892	harvester
n03497100	hash house
n03497182	hashish
n03497352	hasp
n03497531	hassock
n03497657	hat
n03498316	hatband
n03498441	hatbox
n03498536	hatch
n03498662	hatchback
n03498781	hatchback
n03498866	hatchel
n03498962	hatchet
n03499142	hatchway
n03499354	hatpin
n03499468	hauberk
n03499611	havelock
n03499796	haven
n03499907	Hawaiian guitar
n03500090	hawse
n03500209	hawser
n03500295	hawser bend
n03500389	hay bale
n03500457	hayfork
n03500557	hayloft
n03500699	haymaker
n03500838	hayrack
n03500971	hayrack
n03501068	haywire
n03501152	hazard
n03501288	head
n03501520	head
n03501614	head
n03501811	head
n03502042	headband
n03502200	headboard
n03502331	head covering
n03502509	headdress
n03502777	header
n03502897	header
n03503097	header
n03503233	header
n03503358	headfast
n03503477	head gasket
n03503567	head gate
n03503718	headgear
n03503908	headgear
n03503997	headlight
n03504205	headpiece
n03504293	headpin
n03504420	headquarters
n03504723	headquarters
n03505015	headrace
n03505133	headrest
n03505207	headrest
n03505383	headsail
n03505504	headscarf
n03505667	headset
n03505764	head shop
n03505942	headshot
n03506028	headstall
n03506184	headstock
n03506370	health spa
n03506560	hearing aid
n03506727	hearing aid
n03506880	hearse
n03507048	heart
n03507241	hearth
n03507458	hearthrug
n03507554	hearthstone
n03507658	heart-lung machine
n03507857	heart valve
n03507963	heat engine
n03508101	heater
n03508485	heat exchanger
n03508628	heating element
n03508881	heating pad
n03509025	heating system
n03509394	heat lamp
n03509608	heat pump
n03509843	heat-seeking missile
n03510072	heat shield
n03510244	heat sink
n03510384	heaume
n03510487	heaver
n03510583	heavier-than-air craft
n03510866	heckelphone
n03510987	hectograph
n03511175	hedge
n03511333	hedge trimmer
n03511426	heel
n03511786	heel
n03511949	heel
n03512030	helicon
n03512147	helicopter
n03512452	heliograph
n03512624	heliometer
n03512830	heliport
n03512911	helm
n03513137	helmet
n03513376	helmet
n03513627	hem
n03513961	hematinic
n03514129	hematocrit
n03514340	hemming-stitch
n03514451	hemostat
n03514588	hemstitch
n03514693	hemstitch
n03514894	henroost
n03514974	heparin
n03515338	heraldry
n03515500	herbal medicine
n03515644	herb garden
n03515728	herm
n03515934	hermitage
n03516011	heroin
n03516266	herringbone
n03516367	herringbone
n03516647	Herschelian telescope
n03516844	Hessian boot
n03516996	heterodyne receiver
n03517271	hexachlorophene
n03517427	hex nut
n03517509	hibachi
n03517647	hideaway
n03517760	hi-fi
n03517899	high altar
n03517982	high-angle gun
n03518135	highball glass
n03518230	highboard
n03518305	highboy
n03518445	highchair
n03518631	high gear
n03518829	high-hat cymbal
n03518943	highlighter
n03519081	highlighter
n03519226	high-pass filter
n03519387	high-rise
n03519578	highroad
n03519674	high table
n03519848	high-warp loom
n03519981	highway
n03520275	highway system
n03520399	high wire
n03520493	hijab
n03520654	hilt
n03520811	hindrance
n03521076	hinge
n03521431	hinging post
n03521544	hip boot
n03521675	hipflask
n03521771	hip pad
n03521899	hip pocket
n03522003	hippodrome
n03522100	hip roof
n03522239	histamine blocker
n03522559	hit
n03522634	hitch
n03522863	hitch
n03522990	hitching post
n03523134	hitchrack
n03523288	hob
n03523398	hob
n03523506	hobble skirt
n03523633	hobby
n03523849	hobnail
n03523987	hockey skate
n03524150	hockey stick
n03524287	hod
n03524425	hodoscope
n03524574	hoe
n03524745	hoe handle
n03524840	hogan
n03524976	hogshead
n03525074	hoist
n03525252	hold
n03525372	hold
n03525454	holder
n03525693	holding cell
n03525827	holding device
n03526062	holding pen
n03526198	hole
n03526805	hole
n03527000	hole card
n03527149	hollowware
n03527243	hologram
n03527444	holster
n03527565	holster
n03527675	holy of holies
n03527930	Holy Sepulcher
n03528100	home
n03528263	home appliance
n03528523	home computer
n03528622	home court
n03528761	home-farm
n03528901	home plate
n03529175	home room
n03529444	homespun
n03529629	homestead
n03529740	homestretch
n03529860	home theater
n03530041	homing device
n03530189	homing torpedo
n03530326	homolosine projection
n03530511	hone
n03530642	honeycomb
n03530803	honkytonk
n03530910	hood
n03531281	hood
n03531447	hood
n03531546	hood
n03531691	hood
n03531808	hood
n03531982	hood latch
n03532080	hoodoo
n03532187	hood ornament
n03532342	hook
n03532672	hook
n03532919	hook
n03533014	hookah
n03533392	hook and eye
n03533486	hookup
n03533654	hookup
n03533845	hook wrench
n03533972	hoop
n03534429	hoop
n03534580	hoopskirt
n03534695	hoosegow
n03534776	Hoover
n03534890	Hoover Dam
n03535024	hope chest
n03535186	hop garden
n03535284	hopper
n03535429	hop-picker
n03535526	hop pole
n03535647	hopsacking
n03535780	horizontal bar
n03535970	horizontal section
n03536122	horizontal stabilizer
n03536348	horizontal surface
n03536568	horizontal tail
n03536761	horn
n03536931	horn
n03537085	horn
n03537241	horn
n03537412	horn button
n03537550	hornpipe
n03537714	horoscope
n03537866	horror
n03538037	horse
n03538179	horsebox
n03538300	horsecar
n03538406	horse cart
n03538542	horsecloth
n03538634	horse-drawn vehicle
n03538817	horsehair
n03538957	horsehair wig
n03539103	horseless carriage
n03539293	horse pistol
n03539433	horseshoe
n03539546	horseshoe
n03539678	horse-trail
n03539754	horsewhip
n03539875	hose
n03540090	hose
n03540267	hosiery
n03540476	hospice
n03540595	hospital
n03540914	hospital bed
n03541091	hospital room
n03541269	hospital ship
n03541393	hospital train
n03541537	hostel
n03541696	hostel
n03541923	hot-air balloon
n03542073	hotbed
n03542220	hotbox
n03542333	hotel
n03542605	hotel-casino
n03542727	hotel-casino
n03542860	hotel room
n03543012	hot line
n03543112	hot pants
n03543254	hot plate
n03543394	hot rod
n03543511	hot spot
n03543603	hot tub
n03543735	hot-water bottle
n03543945	houndstooth check
n03544143	hourglass
n03544238	hour hand
n03544360	house
n03545150	house
n03545470	houseboat
n03545585	houselights
n03545756	house of cards
n03545961	house of correction
n03546112	house paint
n03546235	housetop
n03546340	housing
n03546766	housing
n03547054	hovel
n03547229	hovercraft
n03547397	howdah
n03547530	huarache
n03547658	hub
n03547861	hub-and-spoke
n03548086	hubcap
n03548195	huck
n03548320	hug-me-tight
n03548402	hula-hoop
n03548533	hulk
n03548626	hull
n03548797	Humber Bridge
n03548930	humeral veil
n03549097	humming top
n03549199	Humvee
n03549350	hunter
n03549473	hunting knife
n03549589	hurdle
n03549732	hurricane deck
n03549897	hurricane lamp
n03550153	hut
n03550289	hutch
n03550420	hutment
n03550533	hydantoin
n03550671	hydralazine
n03550916	hydrant
n03551084	hydraulic brake
n03551395	hydraulic press
n03551582	hydraulic pump
n03551790	hydraulic system
n03552001	hydraulic transmission
n03552169	hydrochlorothiazide
n03552449	hydroelectric turbine
n03552639	hydroflumethiazide
n03552749	hydrofoil
n03553019	hydrofoil
n03553248	hydrogen bomb
n03553486	hydrometer
n03553708	hydromorphone hydrochloride
n03553908	hydroxychloroquine
n03554131	hydroxyzine hydrochloride
n03554375	hygrodeik
n03554460	hygrometer
n03554645	hygroscope
n03554795	hyoscyamine
n03555006	hyperbaric chamber
n03555217	hypercoaster
n03555426	hypermarket
n03555564	hypodermic needle
n03555662	hypodermic syringe
n03555862	hypsometer
n03555996	hysterosalpingogram
n03556173	I-beam
n03556281	ibuprofen
n03556679	ice ax
n03556811	iceboat
n03556992	icebreaker
n03557141	ice cube
n03557270	iced-tea spoon
n03557360	ice hockey rink
n03557512	icehouse
n03557590	ice machine
n03557692	ice maker
n03557840	ice pack
n03558007	icepick
n03558176	ice rink
n03558404	ice skate
n03558633	ice tongs
n03558739	icetray
n03558841	ice wagon
n03558971	icon
n03559144	iconography
n03559373	iconoscope
n03559531	Identikit
n03559841	Iditarod Trail
n03559999	idle pulley
n03560161	idol
n03560430	igloo
n03560567	ignition
n03560860	ignition coil
n03561047	ignition key
n03561169	ignition switch
n03561345	illustration
n03561573	imaret
n03561657	imbrication
n03561889	imipramine
n03562126	imitation
n03562262	counterfeit
n03562408	immersion heater
n03562565	immovable bandage
n03562739	immunogen
n03562958	immunosuppressant
n03563200	impact printer
n03563358	impedimenta
n03563460	impeller
n03563611	imperial
n03563710	implant
n03563967	implement
n03564667	import
n03564849	impression
n03565051	Impressionism
n03565288	imprint
n03565402	improvisation
n03565565	improvised explosive device
n03565710	impulse turbine
n03565830	in-basket
n03565991	incendiary bomb
n03566193	incinerator
n03566329	inclined plane
n03566555	inclinometer
n03566730	inclinometer
n03566860	incrustation
n03567066	incubator
n03567325	indapamide
n03567474	Independence Hall
n03567635	index register
n03567788	Indiaman
n03567912	Indian club
n03568008	Indian trail
n03568117	indicator
n03568430	indinavir
n03568561	indirect lighting
n03568653	indomethacin
n03568818	induction coil
n03569014	inductor
n03569174	industrial watercourse
n03569293	inertial guidance system
n03569494	inflater
n03569657	infliximab
n03569964	infrastructure
n03570372	infrastructure
n03570526	ingot
n03570709	ingredient
n03570838	inhalation anesthetic
n03571155	inhalant
n03571280	inhaler
n03571439	injector
n03571625	ink bottle
n03571706	ink cartridge
n03571853	ink eraser
n03571942	ink-jet printer
n03572107	inkle
n03572205	inkstand
n03572321	inkwell
n03572449	inlay
n03572631	inlay
n03572832	inlet manifold
n03573005	inner tube
n03573154	input
n03573282	insert
n03573464	inset
n03573574	inside caliper
n03573739	inside clinch
n03573848	insole
n03574004	inspiration
n03574243	instep
n03574416	instillator
n03574555	institution
n03574816	instrument
n03575240	instrumentality
n03575691	instrument of execution
n03575958	instrument of punishment
n03576215	instrument of torture
n03576443	intaglio
n03576617	intake
n03576779	intake manifold
n03576955	intake valve
n03577090	integrated circuit
n03577312	integrator
n03577474	Intelnet
n03577672	interceptor
n03577818	interchange
n03578055	intercommunication system
n03578251	intercontinental ballistic missile
n03578435	interface
n03578656	interface
n03578981	interferometer
n03579137	interferon
n03579355	interior decoration
n03579538	interior door
n03579699	interlayer
n03579791	interlock
n03579982	internal-combustion engine
n03580518	internal drive
n03580615	internet
n03580845	interphone
n03580990	interrupter
n03581125	intersection
n03581354	interstate
n03581531	interstice
n03581634	intoxicant
n03581756	intranet
n03581897	intraocular lens
n03582096	intrauterine device
n03582305	intravenous anesthetic
n03582508	intravenous pyelogram
n03582658	invention
n03582840	inverted pleat
n03582959	inverter
n03583109	iodochlorhydroxyquin
n03583252	iodoform
n03583419	ion engine
n03583621	ionization chamber
n03583809	ion pump
n03583967	ipecac
n03584111	ipratropium bromide
n03584254	iPod
n03584400	video iPod
n03584526	iproclozide
n03584649	iris
n03584829	iron
n03585073	iron
n03585337	iron
n03585438	irons
n03585551	ironclad
n03585682	iron foundry
n03585778	iron horse
n03585875	ironing
n03586090	ironing board
n03586219	iron lung
n03586448	iron maiden
n03586631	ironmongery
n03586760	ironwork
n03586911	ironworks
n03587050	irregular
n03587205	irrigation ditch
n03587318	island
n03587442	isocarboxazid
n03587623	isoflurane
n03587715	isoniazid
n03587874	isoproterenol
n03588046	isosorbide
n03588216	izar
n03588414	item
n03588668	itraconazole
n03588841	jabot
n03588951	jack
n03589093	jack
n03589220	jack
n03589313	jack
n03589513	jack
n03589672	jack
n03589791	jacket
n03590306	jacket
n03590475	jacket
n03590588	jack-in-the-box
n03590732	jacklight
n03590841	jack-o'-lantern
n03590932	jack plane
n03591028	jackscrew
n03591116	Jacob's ladder
n03591313	jaconet
n03591465	jackstraw
n03591592	Jacquard loom
n03591798	jacquard
n03591901	jag
n03592055	jag
n03592245	jail
n03592669	jalousie
n03592773	jamb
n03592931	jammer
n03593034	jampan
n03593122	jampot
n03593222	japan
n03593362	japan
n03593526	jar
n03593862	Jarvik heart
n03594010	jaunting car
n03594148	javelin
n03594277	jaw
n03594523	Jaws of Life
n03594734	jean
n03594945	jeep
n03595055	jellaba
n03595179	je ne sais quoi
n03595264	jerkin
n03595409	jeroboam
n03595523	jersey
n03595614	jersey
n03595737	Jerusalem cross
n03595860	jet
n03596099	jet bridge
n03596285	jet engine
n03596543	jetliner
n03596639	jetsam
n03596787	jewel
n03597147	jeweler's glass
n03597317	jewelled headdress
n03597469	jewelry
n03597916	jew's harp
n03598151	jib
n03598299	jibboom
n03598385	jig
n03598515	jig
n03598646	jiggermast
n03598783	jigsaw
n03598930	jigsaw puzzle
n03599111	jim crow
n03599212	jimdandy
n03599351	jimmy
n03599486	jinrikisha
n03599628	job
n03599761	job
n03599964	jobcentre
n03600169	job-oriented terminal
n03600285	jodhpurs
n03600475	jodhpur
n03600617	Johns Hopkins
n03600722	joinery
n03600806	joint
n03600977	joint
n03601335	joint
n03601442	Joint Direct Attack Munition
n03601638	jointer
n03601840	joist
n03601964	joker
n03602081	jolly boat
n03602194	jorum
n03602267	joss
n03602365	joss house
n03602465	journal
n03602562	journal
n03602686	journal bearing
n03602790	journal box
n03602883	joystick
n03603119	judas
n03603199	juke
n03603442	jungle gym
n03603594	junk
n03603722	jug
n03603878	Juggernaut
n03603958	juju
n03604156	jukebox
n03604311	jumbojet
n03604400	jumper
n03604536	jumper
n03604629	jumper
n03604763	jumper
n03604843	jumper cable
n03605073	jumping jack
n03605233	jump rope
n03605417	jump seat
n03605504	jump suit
n03605598	jump suit
n03605722	junction
n03605915	junction
n03606106	junction barrier
n03606251	junk shop
n03606347	jury box
n03606465	jury mast
n03606572	K
n03606719	Kaaba
n03607029	kachina
n03607186	kaffiyeh
n03607358	Kakemono
n03607527	kalansuwa
n03607659	Kalashnikov
n03607756	kaleidoscope
n03607923	kameez
n03608074	kamikaze
n03608224	Kammon Strait Bridge
n03608356	kanamycin
n03608504	kanzu
n03608661	Kaopectate
n03608870	kat
n03609147	katharometer
n03609235	kayak
n03609397	kazoo
n03609542	keel
n03609786	keelboat
n03609959	keelson
n03610098	keep
n03610270	keepsake
n03610418	keg
n03610524	kennel
n03610682	kepi
n03610836	keratoscope
n03610992	kerchief
n03611169	kern
n03611314	Kerr cell
n03611590	ketamine
n03612010	ketch
n03612134	ketoprofen
n03612378	ketorolac
n03612559	ketorolac tromethamine
n03612814	kettle
n03612965	kettle
n03613294	key
n03613592	key
n03613873	keyboard
n03614007	keyboard
n03614383	keyboard buffer
n03614532	keyboard instrument
n03614782	keyhole
n03614887	keyhole saw
n03615037	key ring
n03615133	keystone
n03615300	khadi
n03615406	khaki
n03615563	khakis
n03615655	khimar
n03615790	khukuri
n03615987	kibble
n03616091	kick pleat
n03616225	kicksorter
n03616428	kickstand
n03616763	kick starter
n03616979	kid glove
n03617095	kiln
n03617312	kilt
n03617480	kimono
n03617594	kinescope
n03617834	Kinetoscope
n03618101	king
n03618219	king
n03618339	king
n03618546	kingbolt
n03618678	king post
n03618797	Kipp's apparatus
n03618982	kirk
n03619050	kirpan
n03619196	kirtle
n03619275	kirtle
n03619396	kit
n03619650	kit
n03619793	kitbag
n03619890	kitchen
n03620052	kitchen appliance
n03620353	kitchenette
n03620443	kitchen garden
n03620600	kitchen island
n03620730	kitchen match
n03620889	kitchen sink
n03620967	kitchen table
n03621049	kitchen utensil
n03621377	kitchenware
n03621473	kite
n03621694	kite balloon
n03621826	kite tail
n03621935	kitsch
n03622058	klaxon
n03622207	Klein bottle
n03622401	klieg light
n03622526	klystron
n03622698	knee
n03622839	knee brace
n03622931	knee-high
n03623073	kneeler
n03623198	knee pad
n03623338	knee piece
n03623448	knickknack
n03623556	knife
n03624134	knife
n03624400	knife blade
n03624497	knife edge
n03624653	knife pleat
n03624767	knight
n03624966	knit
n03625226	knit
n03625355	knit
n03625539	knitting machine
n03625646	knitting needle
n03625783	knitting stitch
n03625943	knitwear
n03626014	knob
n03626115	knob
n03626272	knob
n03626418	knobble
n03626502	knobkerrie
n03626658	knockabout
n03626760	knocker
n03626925	knockoff
n03627021	knockout drops
n03627232	knot
n03627819	knout
n03627954	knuckle joint
n03628071	kohl
n03628215	koto
n03628421	kraal
n03628511	kremlin
n03628590	Kremlin
n03628728	kris
n03628831	krummhorn
n03628984	Kundt's tube
n03629100	Kurdistan
n03629231	kurta
n03629401	kylie
n03629520	kylix
n03629643	kymograph
n03629857	laager
n03629986	lab
n03630262	lab bench
n03630383	lab coat
n03630544	labetalol
n03630849	labor camp
n03630992	Labyrinth of Minos
n03631177	lace
n03631445	lace
n03631710	lacework
n03631811	lacquer
n03631922	lacquerware
n03632100	lacrosse ball
n03632189	lacuna
n03632277	ladder
n03632577	ladder-back
n03632729	ladder-back
n03632852	ladder truck
n03632963	ladies' room
n03633091	ladle
n03633341	lady chapel
n03633474	lagan
n03633632	lagerphone
n03633886	lag screw
n03634034	lake dwelling
n03634189	Lake Mead
n03634469	Lake Powell
n03634723	Lake Volta
n03634899	lally
n03635032	lamasery
n03635108	lambrequin
n03635236	lambrequin
n03635330	lame
n03635452	lamella
n03635516	laminar flow clean room
n03635668	laminate
n03635932	lamination
n03636062	lamivudine
n03636248	lamp
n03636649	lamp
n03636891	lamp chimney
n03637027	lamp house
n03637181	lamppost
n03637318	lampshade
n03637480	lanai
n03637618	lancet
n03637787	lancet arch
n03637898	lancet window
n03638014	landau
n03638180	lander
n03638321	landing
n03638511	landing
n03638623	landing craft
n03638743	landing flap
n03638883	landing gear
n03639077	landing net
n03639230	landing skid
n03639360	landing stage
n03639497	land line
n03639675	land mine
n03639880	land office
n03640011	landscape
n03640166	landscape
n03640288	landscaping
n03640456	landside
n03640589	lane
n03640660	lane
n03640850	lanolin
n03640988	lantern
n03641134	lantern pinion
n03641302	lanyard
n03641451	lanyard
n03641569	lanyard
n03641706	lap
n03641947	lap
n03642144	laparoscope
n03642341	lapboard
n03642444	lapel
n03642573	lap joint
n03642716	lappet
n03642806	laptop
n03642928	larboard
n03643149	laryngoscope
n03643253	laser
n03643491	laser-guided bomb
n03643737	laser printer
n03643907	lash
n03644073	lashing
n03644248	lash-up
n03644378	lasso
n03644532	last
n03644698	Lastex
n03644858	latch
n03645011	latch
n03645168	latchet
n03645290	latchkey
n03645411	latchstring
n03645577	lateen
n03645730	lateen-rig
n03645866	Lateran Palace
n03646020	latex paint
n03646148	lath
n03646296	lathe
n03646546	lathi
n03646695	Latin cross
n03646809	latrine
n03646916	lattice
n03647108	laudanum
n03647291	laugh track
n03647423	launch
n03647520	launcher
n03647691	launching pad
n03647872	launderette
n03648066	laundry
n03648219	laundry
n03648431	laundry cart
n03648527	laundry detergent
n03648667	laundry truck
n03648804	laurel
n03649003	lavalava
n03649161	lavaliere
n03649288	laver
n03649459	court
n03649674	lawn chair
n03649797	lawn furniture
n03649909	lawn mower
n03650084	laxative
n03650173	layer
n03650551	layette
n03650682	lay figure
n03650803	lazaretto
n03650973	lazy daisy stitch
n03651084	lead
n03651265	lead
n03651388	lead-acid battery
n03651605	lead-in
n03651739	leading edge
n03651843	leading rein
n03651947	lead line
n03652100	lead pencil
n03652226	leaf
n03652389	leaf spring
n03652530	Leaning Tower
n03652729	lean-to
n03652826	lean-to tent
n03652932	leash
n03653110	leatherette
n03653220	leather strip
n03653376	leatherwork
n03653454	Leclanche cell
n03653583	lectern
n03653740	lecture room
n03653833	lederhosen
n03653975	ledger board
n03654086	leflunomide
n03654374	left field
n03654576	leg
n03654826	leg
n03655072	legging
n03655295	Lego
n03655470	Leiden jar
n03655589	leister
n03655720	leisure wear
n03655838	lemon
n03656011	lemon grove
n03656091	lending library
n03656231	length
n03656374	lenitive
n03656484	lens
n03656957	lens
n03657121	lens cap
n03657239	lens implant
n03657511	leotard
n03657825	lethal dose
n03657918	letter bomb
n03658102	letter case
n03658185	letter opener
n03658373	levallorphan
n03658635	levee
n03658759	levee
n03658858	level
n03659122	level crossing
n03659292	lever
n03659686	lever
n03659809	lever
n03659950	lever lock
n03660124	Levi's
n03660228	Liberty Bell
n03660394	liberty cap
n03660562	Liberty ship
n03660664	library
n03660909	library
n03661043	library
n03661180	license plate
n03661340	lid
n03661621	lidar
n03661861	lido
n03662016	Lidocaine
n03662207	lido deck
n03662301	Liebig condenser
n03662452	lie detector
n03662601	lifeboat
n03662719	life buoy
n03662887	life jacket
n03663069	lifeline
n03663234	lifeline
n03663332	life mask
n03663433	life office
n03663531	life preserver
n03663781	life raft
n03663910	life-support system
n03664159	life-support system
n03664374	lift
n03664514	lift
n03664675	lifting device
n03664840	lift pump
n03664943	ligament
n03665083	ligature
n03665232	ligature
n03665366	light
n03665851	light arm
n03665924	light bulb
n03666238	light circuit
n03666362	light-emitting diode
n03666591	lighter
n03666917	lighter-than-air craft
n03667060	light filter
n03667235	lighting
n03667380	lighting fixture
n03667552	light machine gun
n03667664	light meter
n03667829	light microscope
n03668067	lightning rod
n03668279	light pen
n03668488	lightship
n03668642	likeness
n03668803	Lilo
n03668906	limb
n03669094	limb
n03669245	limber
n03669367	limbers
n03669534	limekiln
n03669665	limelight
n03669886	limiter
n03670208	limousine
n03670339	linchpin
n03670456	Lincoln Memorial
n03670622	lincomycin
n03670849	line
n03671272	line
n03671473	line
n03671668	line
n03671914	linear accelerator
n03672097	linecut
n03672245	linecut
n03672352	linen
n03672521	linen
n03672638	line of defense
n03672827	line printer
n03673027	liner
n03673270	liner
n03673450	lingerie
n03673594	liniment
n03673767	lining
n03673971	link
n03674270	link
n03674440	linkage
n03674591	links
n03674731	Link trainer
n03674842	linocut
n03674946	linocut
n03675076	linoleum knife
n03675235	Linotype
n03675445	linsey-woolsey
n03675558	linstock
n03675780	lint
n03675907	lion-jaw forceps
n03676006	lip balm
n03676087	lip-gloss
n03676175	lipid-lowering medicine
n03676483	lipstick
n03676623	liqueur glass
n03676759	liquid crystal display
n03677026	liquid detergent
n03677115	liquid metal reactor
n03677231	liquid soap
n03677308	lisinopril
n03677540	lisle
n03677682	lisle
n03677766	lister
n03677976	lithograph
n03678220	lithograph
n03678362	litter
n03678558	litterbin
n03678729	little theater
n03678879	live axle
n03679037	live load
n03679174	livery
n03679274	livery stable
n03679384	living quarters
n03679712	living room
n03679986	load
n03680248	load
n03680355	Loafer
n03680512	loaner
n03680629	loan office
n03680734	lobe
n03680858	lobster pot
n03680942	local
n03681148	local anesthetic
n03681477	local area network
n03681813	local oscillator
n03682024	local road
n03682189	location
n03682380	Lochaber ax
n03682487	lock
n03682877	lock
n03683079	lock
n03683341	lock
n03683457	lockage
n03683606	locker
n03683708	locker room
n03683995	locket
n03684143	lock-gate
n03684224	locking pliers
n03684338	locknut
n03684489	lockring
n03684611	lockstitch
n03684740	lockup
n03684823	locomotive
n03685307	lodge
n03685486	lodge
n03685640	lodge
n03685820	lodging house
n03685962	Loestrin
n03686130	loft
n03686363	loft
n03686470	loft
n03686658	log
n03686924	log cabin
n03687003	loge
n03687137	loggia
n03687306	logic element
n03687448	log line
n03687604	Lomotil
n03687688	lomustine
n03687820	longboat
n03687928	longbow
n03688066	long iron
n03688192	long johns
n03688316	longshot
n03688405	long sleeve
n03688504	long tom
n03688605	long trousers
n03688707	long underwear
n03688832	looking glass
n03688943	lookout
n03689157	loom
n03689347	loop
n03689443	loophole
n03689570	loop knot
n03689700	loop-line
n03689840	Lo/Ovral
n03690005	lorazepam
n03690168	lorgnette
n03690279	Lorraine cross
n03690473	lorry
n03690600	lorry
n03690695	lost-and-found
n03690851	lota
n03690938	lotion
n03691128	lotion
n03691459	loudspeaker
n03691817	lounge
n03692004	lounger
n03692136	lounging jacket
n03692272	lounging pajama
n03692379	loungewear
n03692522	loupe
n03692676	louver
n03692842	louvered window
n03692942	Louvre
n03693089	lovastatin
n03693293	love knot
n03693474	love seat
n03693617	love-token
n03693707	loving cup
n03693860	lowboy
n03693973	lower berth
n03694098	lower deck
n03694196	low-pass filter
n03694356	low-warp-loom
n03694490	loxapine
n03694639	LP
n03694761	L-plate
n03694949	lubber's hole
n03695122	lubricating system
n03695452	luff
n03695616	lug
n03695753	luge
n03695857	Luger
n03695957	luggage carrier
n03696065	luggage compartment
n03696301	luggage rack
n03696445	lugger
n03696568	lugsail
n03696746	lug wrench
n03696909	lumberjack
n03697007	lumbermill
n03697109	lumber room
n03697265	lumberyard
n03697366	lunar excursion module
n03697552	lunchroom
n03697665	lunette
n03697812	lunette
n03697913	lungi
n03698123	lunula
n03698226	lusterware
n03698360	lute
n03698604	luxury liner
n03698723	lyceum
n03698815	lychgate
n03698977	lymphangiogram
n03699138	lypressin
n03699280	lyre
n03699396	lysergic acid diethylamide
n03699591	machete
n03699754	machicolation
n03699975	machine
n03700963	machine
n03701191	machine bolt
n03701391	machine gun
n03701640	machinery
n03701790	machine screw
n03701947	machine shop
n03702067	machine stitch
n03702248	machine tool
n03702440	machinist's vise
n03702582	machmeter
n03702719	macintosh
n03702904	Mackinac Bridge
n03703075	mackinaw
n03703203	mackinaw
n03703320	mackinaw
n03703463	mackinaw
n03703590	mackintosh
n03703730	macrame
n03703862	madras
n03703945	Mae West
n03704038	magazine
n03704210	magazine
n03704376	magazine
n03704549	magazine rack
n03704640	magic bullet
n03704834	magic lantern
n03704926	magic realism
n03705134	Maginot Line
n03705379	magnet
n03705808	magnetic bottle
n03706016	magnetic bubble memory
n03706229	magnetic compass
n03706415	magnetic core memory
n03706653	magnetic disk
n03706939	magnetic head
n03707171	magnetic mine
n03707372	magnetic needle
n03707597	magnetic recorder
n03707766	magnetic stripe
n03708036	magnetic tape
n03708425	magneto
n03708672	magnetograph
n03708843	magnetometer
n03708962	magnetron
n03709206	magnifier
n03709363	magnum
n03709454	magnum opus
n03709545	magnus hitch
n03709644	mail
n03709823	mailbag
n03709960	mailbag
n03710079	mailboat
n03710193	mailbox
n03710294	mail car
n03710421	maildrop
